,number,id,link,title,address,price
735,16,210836684,https://www.moyareklama.by/single/ad/210836684,"
1-ком. квартира 39,4 м², 2/3 эт.
            
","Гомельский р-н, д. Новая Мильча","
32 500 р. 824,87  р./м²
"
736,17,210836277,https://www.moyareklama.by/single/ad/210836277,"
3-ком. квартира 52,5 м², 1/9 эт.
            
","Железнодорожный р-н, ул. Дворникова, д. 14","
76 250 р. 1 452,38  р./м²
"
737,18,210836217,https://www.moyareklama.by/single/ad/210836217,"
2-ком. квартира 38,5 м², 2/5 эт.
            
","Железнодорожный р-н, ул. Тимофеенко, д. 22","
58 420 р. 1 517,40  р./м²
"
738,19,210836149,https://www.moyareklama.by/single/ad/210836149,"
2-ком. квартира 43,3 м², 4/4 эт.
            
","г. Житковичи-1, ул. Юности, д. 5","
20 000 р. 462,32  р./м²
"
739,20,210836147,https://www.moyareklama.by/single/ad/210836147,"
1-ком. квартира 28,4 м², 5/9 эт.
            
","Железнодорожный р-н, ул. Минская, д. 8","
36 405 р. 1 281,87  р./м²
"
740,1,210836102,https://www.moyareklama.by/single/ad/210836102,"
1-ком. квартира 30,1 м², 1/5 эт.
            
","Советский р-н, ул. Матросова, д. 4 (кинотеатр ""Октябрь"")","
55 880 р. 1 856,48  р./м²
"
741,2,210671356,https://www.moyareklama.by/single/ad/210671356,"
1-ком. квартира 20,5 м², 6/9 эт.
            
","Центральный р-н, ул. Катунина, д. 16","
36 389 р. 1 779,41  р./м²
"
742,3,210789226,https://www.moyareklama.by/single/ad/210789226,"
2-ком. квартира 46,2 м², 5/5 эт.
            
","Житковичский р-н, г. Житковичи, ул. Октябрьская, д. 55","
51 000 р. 1 103,90  р./м²
"
743,4,210835692,https://www.moyareklama.by/single/ad/210835692,"
2-ком. квартира 47,4 м², 1/5 эт.
            
","Центральный р-н, ул. Интернациональная, д. 33","
63 750 р. 1 344,09  р./м²
"
744,5,210835531,https://www.moyareklama.by/single/ad/210835531,"
2-ком. квартира 44,6 м², 3/5 эт.
            
","Советский р-н, ул. Барыкина, д. 125 (к-т Октябрь)","
57 000 р. 1 279,17  р./м²
"
745,6,208104988,https://www.moyareklama.by/single/ad/208104988,"
2-ком. квартира 46,2 м², 5/9 эт.
            
","Железнодорожный р-н, ул. 50 лет Гомсельмаша, д. 18","
71 500 р. 1 547,95  р./м²
"
746,7,210835442,https://www.moyareklama.by/single/ad/210835442,"
3-ком. квартира 61,4 м², 2/5 эт.
            
","Советский р-н, пр-т Октября, д. 7 (пр-т Октября)","
135 000 р. 2 198,70  р./м²
"
747,8,210835438,https://www.moyareklama.by/single/ad/210835438,"
1-ком. квартира 35,6 м², 5/9 эт.
            
","Железнодорожный р-н, ул. Богдановича, д. 14","
50 800 р. 1 425,76  р./м²
"
748,9,210835422,https://www.moyareklama.by/single/ad/210835422,"
1-ком. квартира 36 м², 4/9 эт.
            
","Центральный р-н, ул. Педченко","
"
749,10,210608980,https://www.moyareklama.by/single/ad/210608980,"
1-ком. квартира 33 м², 2/2 эт.
            
","Гомельский р-н, д. Прибор, ул. Войсковая","
27 000 р. 818,18  р./м²
"
750,11,210835149,https://www.moyareklama.by/single/ad/210835149,"
2-ком. квартира 63,4 м², 1/11 эт.
            
","Центральный р-н, ул. Красная, д. 3 (Новый универмаг)","
"
751,12,210832543,https://www.moyareklama.by/single/ad/210832543,"
4-ком. квартира 80,3 м², 1/9 эт.
            
","Советский р-н, пр-т Речицкий, д. 2 (Торговое оборудование)","
106 260 р. 1 323,29  р./м²
"
752,13,210834877,https://www.moyareklama.by/single/ad/210834877,"
2-ком. квартира 39,4 м², 1/1 эт.
            
","Речицкий район, г. Речица, ул. Фрунзе, д. 7","
28 993,20 р. 735,87  р./м²
"
753,14,210834703,https://www.moyareklama.by/single/ad/210834703,"
1-ком. квартира 43,7 м², 3/5 эт.
            
","Гомельский р-н, пос. Чёнки, ул. Севруковская, д. 7 (м-н ""Санта"")","
67 770 р. 1 550,80  р./м²
"
754,15,210834576,https://www.moyareklama.by/single/ad/210834576,"
2-ком. квартира 44,6 м², 5/5 эт.
            
","Центральный р-н, ул. Портовая, д. 12А","
45 108 р. 1 011,39  р./м²
"
755,16,210834572,https://www.moyareklama.by/single/ad/210834572,"
2-ком. квартира 44,6 м², 3/5 эт.
            
","Центральный р-н, ул. 3-а Авиационная, д. 15а","
48 000 р. 1 076,23  р./м²
"
756,17,210834564,https://www.moyareklama.by/single/ad/210834564,"
3-ком. квартира 68,4 м², 3/10 эт.
            
","Центральный р-н, ул. Чечерская, д. 92 (Школа № 74)","
145 000 р. 2 119,88  р./м²
"
757,18,210796255,https://www.moyareklama.by/single/ad/210796255,"
1-ком. квартира 36 м², 3/9 эт.
            
","Центральный р-н, ул. Педченко, д. 12 (ЗИП)","
62 600 р. 1 738,89  р./м²
"
758,19,210834490,https://www.moyareklama.by/single/ad/210834490,"
3-ком. квартира 72,5 м², 2/14 эт.
            
","Советский р-н, пр-т Речицкий, д. 148","
105 000 р. 1 448,28  р./м²
"
759,20,210834425,https://www.moyareklama.by/single/ad/210834425,"
2-ком. квартира 46,9 м², 1/5 эт.
            
","Советский р-н, ул. Сосновая, д. 14 (м-н ""Ами мебель"")","
61 440 р. 1 311,42  р./м²
"
760,1,210834326,https://www.moyareklama.by/single/ad/210834326,"
2-ком. квартира 53,4 м², 1/7 эт.
            
","Центральный р-н, ул. Мазурова, д. 42","
145 000 р. 2 715,36  р./м²
"
761,2,210833449,https://www.moyareklama.by/single/ad/210833449,"
2-ком. квартира 35,5 м², 2/2 эт.
            
","г. Хойники, ул. Советская, д. 84 (площадь Ленина)","
17 500 р. 492,96  р./м²
"
762,3,210833366,https://www.moyareklama.by/single/ad/210833366,"
3-ком. квартира 70 м², 4/5 эт.
            
","Центральный р-н, ул. Артиллерийская, д. 11 (БелГут)","
225 000 р. 3 214,29  р./м²
"
763,4,210833356,https://www.moyareklama.by/single/ad/210833356,"
3-ком. квартира 55,8 м², 2/2 эт.
            
","Хойникский р-н, г. Хойники, ул. К. Маркса, д. 23","
36 400 р. 652,33  р./м²
"
764,5,210833198,https://www.moyareklama.by/single/ad/210833198,"
3-ком. квартира 64 м², 4/5 эт.
            
","Центральный р-н, ул. Песина, д. 25","
94 000 р. 1 468,75  р./м²
"
765,6,210833138,https://www.moyareklama.by/single/ad/210833138,"
1-ком. квартира 40 м², 8/9 эт.
            
","Новобелицкий р-н, ул. Международная, д. 30 (""Международная"")","
80 000 р. 2 000  р./м²
"
766,7,210833134,https://www.moyareklama.by/single/ad/210833134,"
3-ком. квартира 84,2 м², 3/10 эт.
            
","Центральный р-н, ул. Свиридова, д. 47 (р-н ул. Макаенка)","
189 800 р. 2 254,16  р./м²
"
767,8,210833011,https://www.moyareklama.by/single/ad/210833011,"
3-ком. квартира 70,3 м², 9/9 эт.
            
","Светлогорский р-н, г. Светлогорск, мкр Молодежный, д. 55В","
46 639 р. 663,43  р./м²
"
768,9,210832923,https://www.moyareklama.by/single/ad/210832923,"
1-ком. квартира 30,8 м², 2/5 эт.
            
","Гомельский район, г. Зябровка, ул. Авиационная, д. 255","
26 577,10 р. 862,89  р./м²
"
769,10,210432773,https://www.moyareklama.by/single/ad/210432773,"
3-ком. квартира 84,2 м², 3/9 эт.
            
","Центральный р-н, ул. Артиллерийская, д. 4 (8 Марта)","
154 600 р. 1 835,23  р./м²
"
770,11,209299661,https://www.moyareklama.by/single/ad/209299661,"
3-ком. квартира 145 м², 8/9 эт.
            
","Центральный р-н, ул. Артиллерийская, д. 4 (цирк)","
"
771,12,210832551,https://www.moyareklama.by/single/ad/210832551,"
3-ком. квартира 64 м², 5/9 эт.
            
","Советский р-н, ул. Быховская, д. 99 (Быховская)","
95 000 р. 1 484,38  р./м²
"
772,13,210300026,https://www.moyareklama.by/single/ad/210300026,"
2-ком. квартира 38 м², 1/3 эт.
            
","Железнодорожный р-н, ул. Красноармейская, д. 9 (Карповича)","
125 000 р. 3 289,47  р./м²
"
773,14,210832334,https://www.moyareklama.by/single/ad/210832334,"
1-ком. квартира 30,4 м², 3/5 эт.
            
","Центральный р-н, ул. Портовая, д. 8А (ост. ""Фабрика 8 Марта"")","
77 400 р. 2 546,05  р./м²
"
774,15,210832121,https://www.moyareklama.by/single/ad/210832121,"
2-ком. квартира 49,5 м², 2/5 эт.
            
","Советский р-н, ул. Б.Хмельницкого, д. 92 (ост. ""Ул. Быховская"")","
91 600 р. 1 849,76  р./м²
"
775,16,210831824,https://www.moyareklama.by/single/ad/210831824,"
2-ком. квартира 50 м², 1/4 эт.
            
","Центральный р-н, ул. Комсомольская, д. 2 (Цирк)","
225 000 р. 4 500  р./м²
"
776,17,210831815,https://www.moyareklama.by/single/ad/210831815,"
2-ком. квартира 42,4 м², 4/5 эт.
            
","Центральный р-н, пл. Восстания, д. 3 (8 Марта)","
67 500 р. 1 590,48  р./м²
"
777,18,210721161,https://www.moyareklama.by/single/ad/210721161,"
4-ком. квартира 92,5 м², 2/9 эт.
            
","Железнодорожный р-н, ул. Советская, д. 97к4 (улица Тимофеенко)","
142 000 р. 1 535,14  р./м²
"
778,19,210831618,https://www.moyareklama.by/single/ad/210831618,"
1-ком. квартира 28 м², 3/8 эт.
            
","Железнодорожный р-н, пр-т Космонавтов, д. 98 (Молодежная)","
51 000 р. 1 821,43  р./м²
"
779,20,210831458,https://www.moyareklama.by/single/ad/210831458,"
1-ком. квартира 43,7 м², 1/10 эт.
            
","Центральный р-н, ул. Бородина, д. 22 (""Дружба"")","
95 000 р. 2 172,92  р./м²
"
780,1,210831369,https://www.moyareklama.by/single/ad/210831369,"
2-ком. квартира 38,4 м², 2/2 эт.
            
","Железнодорожный р-н, ул. Советская, д. 99 а (Аэродром)","
66 500 р. 1 730,87  р./м²
"
781,2,210831233,https://www.moyareklama.by/single/ad/210831233,"
1-ком. квартира 39 м², 13/18 эт.
            
","Новобелицкий р-н, ул. Черниговская, д. 48 (9 Мая)","
68 450 р. 1 755,13  р./м²
"
782,3,210831085,https://www.moyareklama.by/single/ad/210831085,"
3-ком. квартира 61,7 м², 3/5 эт.
            
","Мозырский р-н, г. Мозырь, ул. Интернациональная, д. 86","
65 720 р. 1 065,15  р./м²
"
783,4,210830804,https://www.moyareklama.by/single/ad/210830804,"
1-ком. квартира 28,9 м², 8/9 эт.
            
","Новобелицкий р-н, ул. Черниговская, д. 34","
43 950 р. 1 520,76  р./м²
"
784,5,210243051,https://www.moyareklama.by/single/ad/210243051,"
3-ком. квартира 61 м², 4/10 эт.
            
","Центральный р-н, ул. Чечерская, д. 35 (Чечерская)","
155 000 р. 2 542,23  р./м²
"
785,6,210830306,https://www.moyareklama.by/single/ad/210830306,"
3-ком. квартира 58 м², 5/5 эт.
            
","Железнодорожный р-н, ул. Курчатова, д. 5А (Автовокзал)","
31 000 р. 534,48  р./м²
"
786,7,210830287,https://www.moyareklama.by/single/ad/210830287,"
2-ком. квартира 51,8 м², 3/9 эт.
            
","г. Жлобин, мкр 17-й, д. 39 (Новый континент)","
"
787,8,210829903,https://www.moyareklama.by/single/ad/210829903,"
1-ком. квартира 42207 м², 5/5 эт.
            
","Советский р-н, ул. Жукова, д. 20 (Татьяна)","
"
788,9,210632511,https://www.moyareklama.by/single/ad/210632511,"
2-ком. квартира 56,1 м², 2/3 эт.
            
","Гомельский р-н, аг. Бобовичи, ул. Дружбы, д. 5","
56 008 р. 998,36  р./м²
"
